id,run no.,batch_size,train_k,train_n,ch_conv,l_hidden,dropout,nan_mode,class_importance,lr,all_best_val_runs,all_test_runs
"train(n)[400, 900, 800, 160]__batch128_model[32, 128, 64][32, 16]_None_do[0.6000000000000001, 0.0]_lr[0.01]_multi",0,128.0,,"[400, 900, 800, 160]","[32, 128, 64]","[32, 16]","[0.6000000000000001, 0.0]",,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  59.68, tss: [  73.11   33.08   47.96   84.56],hss2: [  61.28   34.97   48.47   49.37] cm: [[313, 41, 7, 0], [217, 379, 204, 57], [9, 87, 432, 148], [0, 2, 4, 124]])","Metric(avg tss:  41.54, tss: [  63.85   15.84   44.68   41.78],hss2: [  45.18   14.48   10.33    3.17] cm: [[182776, 42144, 16371, 2733], [5793, 15470, 20232, 5585], [19, 328, 2934, 1838], [0, 0, 223, 184]])"
"train(k)[1200, 600, 400, 40]__batchNone_model[128, 64, 64][32, 16]_avg_do[0.4, 0.2]_lr[0.01]_multi",0,,"[1200, 600, 400, 40]",,"[128, 64, 64]","[32, 16]","[0.4, 0.2]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  58.79, tss: [  69.04   28.50   66.71   70.91],hss2: [  68.96   32.99   54.37   49.62] cm: [[976, 106, 80, 3], [150, 218, 222, 13], [8, 19, 353, 40], [0, 0, 13, 36]])","Metric(avg tss:  46.89, tss: [  61.96   16.16   63.49   45.94],hss2: [  50.92   16.99   15.88   13.89] cm: [[230498, 30491, 12932, 321], [12459, 13775, 22940, 1535], [119, 374, 4244, 952], [0, 0, 290, 255]])"
"train(k)[400, 1200, 600, 160]__batchNone_model[128, 128, 16][16, 0]_0_do[0.6000000000000001, 0.2]_lr[0.01]_multi",0,,"[400, 1200, 600, 160]",,"[128, 128, 16]","[16, 0]","[0.6000000000000001, 0.2]",0,,0.01,"Metric(avg tss:  49.97, tss: [  65.75   36.07   44.32   53.73],hss2: [  52.31   35.84   42.66   38.38] cm: [[327, 52, 14, 3], [312, 574, 222, 74], [13, 91, 360, 123], [0, 0, 60, 102]])","Metric(avg tss:  9.42, tss: [  19.89   -9.53    6.59   20.73],hss2: [   7.97  -11.60    0.58    0.19] cm: [[58272, 28330, 98032, 89608], [771, 289, 25896, 23753], [0, 0, 2545, 3144], [0, 0, 240, 305]])"
"train(n)[1600, 900, 600, 120]__batch1024_model[16, 64, 128][32, 16]_0_do[0.2, 0.0]_lr[0.01]_multi",0,1024.0,,"[1600, 900, 600, 120]","[16, 64, 128]","[32, 16]","[0.2, 0.0]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  67.52, tss: [  72.80   38.18   68.95   90.17],hss2: [  72.80   40.85   63.29   67.07] cm: [[1372, 208, 33, 0], [187, 432, 230, 27], [10, 53, 488, 64], [0, 0, 8, 108]])","Metric(avg tss:  4.62, tss: [  23.97   -2.92   17.92  -20.48],hss2: [   9.87   -2.25    2.04   -0.28] cm: [[68438, 73618, 71825, 60361], [551, 12119, 20834, 17205], [9, 1365, 2644, 1671], [0, 232, 294, 19]])"
"train(k)[400, 900, 200, 160]__batch1024_model[128, 32, 16][8, 16]_0_do[0.2, 0.2]_lr[0.01]_multi",0,1024.0,"[400, 900, 200, 160]",,"[128, 32, 16]","[8, 16]","[0.2, 0.2]",0,,0.01,"Metric(avg tss:  61.44, tss: [  63.52   51.98   35.62   94.63],hss2: [  63.33   51.86   38.21   83.33] cm: [[260, 95, 6, 1], [105, 695, 82, 16], [0, 87, 87, 34], [0, 3, 0, 155]])","Metric(avg tss:  18.57, tss: [  41.28   -5.95   35.97    2.99],hss2: [  20.01   -3.83    8.94    0.07] cm: [[120030, 102783, 23407, 28022], [1409, 15725, 14203, 19372], [9, 798, 2710, 2172], [0, 75, 372, 98]])"
"train(k)[400, 900, 600, 80]__batch1024_model[16, 128, 128][64, 16]_avg_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,1024.0,"[400, 900, 600, 80]",,"[16, 128, 128]","[64, 16]","[0.6000000000000001, 0.4]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  53.07, tss: [  63.04   43.08   56.05   50.10],hss2: [  61.96   43.79   53.66   51.43] cm: [[302, 89, 28, 1], [136, 527, 183, 6], [2, 121, 457, 32], [0, 1, 43, 48]])","Metric(avg tss:  40.14, tss: [  59.42   12.63   67.24   21.26],hss2: [  36.32    9.13   14.41    9.08] cm: [[179385, 77246, 17192, 419], [3399, 20469, 25938, 903], [12, 522, 4586, 569], [0, 16, 410, 119]])"
"train(k)[1600, 600, 400, 120]__batch128_model[16, 128, 32][64, 32]_None_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,128.0,"[1600, 600, 400, 120]",,"[16, 128, 32]","[64, 32]","[0.0, 0.6000000000000001]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  38.04, tss: [  64.76   16.53   70.88    0.00],hss2: [  64.78   20.99   46.21    0.00] cm: [[1126, 80, 119, 0], [191, 121, 247, 0], [10, 10, 321, 0], [0, 0, 94, 0]])","Metric(avg tss:  37.71, tss: [  57.13   13.39   80.31    0.00],hss2: [  50.30   15.27   19.33    0.00] cm: [[210503, 22036, 11485, 0], [15154, 10510, 21416, 0], [173, 250, 4696, 0], [0, 0, 407, 0]])"
"train(k)[800, 1200, 800, 160]__batch128_model[128, 128, 64][8, 32]_avg_do[0.4, 0.0]_lr[0.01]_multi",0,128.0,"[800, 1200, 800, 160]",,"[128, 128, 64]","[8, 32]","[0.4, 0.0]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  20.18, tss: [  23.93    7.13   18.80   30.85],hss2: [  30.06    8.15   11.88   37.69] cm: [[204, 44, 494, 0], [76, 125, 987, 12], [1, 12, 764, 32], [0, 0, 102, 49]])","Metric(avg tss:  13.29, tss: [  16.18    1.17   11.93   23.87],hss2: [   7.53    1.87    0.77    0.59] cm: [[97811, 2958, 141564, 31909], [10866, 1132, 28771, 9940], [228, 26, 3662, 1773], [0, 0, 343, 202]])"
"train(k)[1600, 900, 800, 120]__batch128_model[64, 128, 64][64, 8]_avg_do[0.6000000000000001, 0.0]_lr[0.01]_multi",0,128.0,"[1600, 900, 800, 120]",,"[64, 128, 64]","[64, 8]","[0.6000000000000001, 0.0]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  55.86, tss: [  69.99   38.68   58.50   56.27],hss2: [  70.68   38.67   55.27   45.34] cm: [[1209, 269, 70, 4], [143, 498, 245, 18], [2, 138, 590, 83], [0, 0, 47, 69]])","Metric(avg tss:  37.65, tss: [  50.36    2.89   19.17   78.18],hss2: [  54.08    4.62   10.67    3.02] cm: [[259016, 2455, 5297, 7474], [24643, 1922, 8218, 15926], [460, 65, 1328, 3836], [0, 0, 74, 471]])"
"train(k)[400, 1200, 600, 40]__batch128_model[16, 32, 128][8, 16]_0_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,128.0,"[400, 1200, 600, 40]",,"[16, 32, 128]","[8, 16]","[0.2, 0.6000000000000001]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  40.19, tss: [  59.90   37.75   63.10    0.00],hss2: [  56.64   36.81   51.48    0.00] cm: [[271, 92, 27, 0], [176, 601, 406, 0], [0, 44, 561, 0], [0, 0, 47, 0]])","Metric(avg tss: -0.34, tss: [   0.02  -31.32   29.96    0.00],hss2: [   0.01  -22.73    1.45    0.00] cm: [[42, 95996, 178204, 0], [0, 1476, 49233, 0], [0, 0, 5689, 0], [0, 0, 545, 0]])"
"train(n)[1600, 600, 400, 160]__batch128_model[64, 32, 128][64, 32]_None_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[1600, 600, 400, 160]","[64, 32, 128]","[64, 32]","[0.4, 0.6000000000000001]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  52.70, tss: [  72.30    8.97   45.81   83.71],hss2: [  72.96   12.58   35.43   55.62] cm: [[1278, 27, 93, 3], [188, 62, 288, 21], [9, 13, 239, 108], [0, 0, 12, 101]])","Metric(avg tss:  39.18, tss: [  51.44    5.56   57.95   41.77],hss2: [  54.60    8.38   16.06    6.90] cm: [[229396, 4384, 9714, 530], [22103, 3472, 18892, 2613], [291, 147, 3473, 1208], [0, 0, 231, 176]])"
"train(n)[1600, 300, 600, 120]__batchNone_model[32, 32, 16][32, 32]_None_do[0.2, 0.0]_lr[0.01]_multi",0,,,"[1600, 300, 600, 120]","[32, 32, 16]","[32, 32]","[0.2, 0.0]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  48.70, tss: [  78.53    0.33   74.43   41.49],hss2: [  78.67    0.59   63.95   46.00] cm: [[1301, 1, 112, 1], [110, 1, 149, 2], [13, 0, 518, 31], [0, 0, 53, 40]])","Metric(avg tss:  27.97, tss: [  32.34    0.04   16.44   63.05],hss2: [  26.41    0.06    2.35    3.31] cm: [[189972, 28, 50540, 3484], [23501, 23, 14894, 8662], [441, 1, 1993, 2684], [0, 0, 130, 277]])"
"train(k)[1200, 1200, 600, 160]__batch128_model[64, 32, 32][8, 16]_None_do[0.2, 0.2]_lr[0.01]_multi",0,128.0,"[1200, 1200, 600, 160]",,"[64, 32, 32]","[8, 16]","[0.2, 0.2]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  33.95, tss: [  51.93   32.98   46.67    4.24],hss2: [  55.27   31.71   41.70    7.40] cm: [[602, 386, 40, 0], [111, 751, 223, 3], [2, 185, 315, 4], [0, 22, 84, 5]])","Metric(avg tss:  25.87, tss: [  38.97    4.01   55.65    4.85],hss2: [  28.56    3.26   19.31    1.12] cm: [[177404, 59106, 6864, 650], [17503, 13274, 14399, 1904], [241, 1103, 3226, 549], [0, 151, 232, 24]])"
"train(k)[800, 1200, 200, 160]__batch1024_model[64, 64, 16][64, 0]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_multi",0,1024.0,"[800, 1200, 200, 160]",,"[64, 64, 16]","[64, 0]","[0.6000000000000001, 0.2]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  56.93, tss: [  61.57   39.96   35.57   90.59],hss2: [  59.37   39.99   33.56   61.51] cm: [[658, 137, 13, 8], [286, 654, 125, 97], [3, 53, 83, 58], [0, 1, 2, 154]])","Metric(avg tss:  53.36, tss: [  66.13   33.93   27.83   85.54],hss2: [  48.98   27.71   15.38    6.55] cm: [[216590, 50944, 4016, 2692], [7285, 26592, 9184, 7648], [29, 965, 1815, 2880], [0, 3, 54, 488]])"
"train(k)[800, 600, 600, 80]__batch1024_model[64, 16, 16][8, 16]_avg_do[0.2, 0.4]_lr[0.01]_multi",0,1024.0,"[800, 600, 600, 80]",,"[64, 16, 16]","[8, 16]","[0.2, 0.4]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  45.74, tss: [  67.75   34.77   64.80   15.66],hss2: [  67.42   38.33   59.88   13.46] cm: [[626, 103, 39, 7], [164, 279, 169, 14], [4, 38, 491, 60], [0, 0, 57, 14]])","Metric(avg tss:  39.10, tss: [  64.71   14.37   66.76   10.55],hss2: [  47.23   13.98   14.58    1.22] cm: [[213531, 39402, 17753, 3556], [7439, 14462, 24385, 4423], [48, 281, 4543, 817], [0, 0, 473, 72]])"
"train(n)[1600, 900, 200, 120]__batch128_model[32, 16, 64][8, 0]_None_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[1600, 900, 200, 120]","[32, 16, 64]","[8, 0]","[0.6000000000000001, 0.6000000000000001]",,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  50.56, tss: [  69.17   41.91    3.77   87.40],hss2: [  69.02   43.87    6.10   34.53] cm: [[1226, 175, 1, 27], [179, 458, 21, 171], [3, 51, 8, 108], [0, 0, 0, 96]])","Metric(avg tss:  46.71, tss: [  59.54   39.24    3.15   84.91],hss2: [  55.11   38.55    5.05    5.15] cm: [[217648, 24000, 298, 2078], [15487, 23343, 719, 7531], [109, 1772, 179, 3059], [0, 42, 2, 363]])"
"train(k)[800, 900, 600, 40]__batchNone_model[16, 16, 16][16, 32]_avg_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,,"[800, 900, 600, 40]",,"[16, 16, 16]","[16, 32]","[0.6000000000000001, 0.4]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  36.85, tss: [  62.89   28.26   56.28    0.00],hss2: [  67.39   29.90   44.50    0.00] cm: [[497, 161, 87, 0], [61, 408, 460, 0], [0, 60, 568, 0], [0, 0, 38, 0]])","Metric(avg tss:  34.88, tss: [  54.55    6.05   78.93    0.00],hss2: [  53.36    8.57   17.64    0.00] cm: [[250158, 9257, 14827, 0], [20588, 4775, 25346, 0], [293, 194, 5202, 0], [0, 0, 545, 0]])"
"train(n)[1600, 900, 800, 120]__batch1024_model[32, 64, 128][16, 32]_None_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[1600, 900, 800, 120]","[32, 64, 128]","[16, 32]","[0.6000000000000001, 0.6000000000000001]",,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  37.53, tss: [  69.29   11.43   62.38    7.02],hss2: [  68.84   14.49   48.28   11.15] cm: [[1223, 79, 103, 0], [273, 146, 461, 1], [24, 34, 627, 14], [0, 0, 86, 7]])","Metric(avg tss:  34.77, tss: [  44.11    1.94   67.48   25.54],hss2: [  50.54    3.19   19.55    6.02] cm: [[233875, 690, 8849, 610], [26701, 1059, 17604, 1716], [510, 71, 3924, 614], [0, 0, 299, 108]])"
"train(k)[400, 900, 800, 160]__batch1024_model[16, 32, 128][64, 8]_avg_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,"[400, 900, 800, 160]",,"[16, 32, 128]","[64, 8]","[0.0, 0.6000000000000001]",avg,,0.01,"Metric(avg tss:  64.69, tss: [  71.87   50.53   64.44   71.91],hss2: [  69.12   52.23   62.26   66.11] cm: [[304, 68, 15, 0], [120, 559, 203, 16], [2, 85, 636, 51], [0, 1, 37, 115]])","Metric(avg tss:  40.18, tss: [  61.74    7.89   63.58   27.50],hss2: [  38.02    6.24   11.19    7.91] cm: [[181972, 67048, 24543, 679], [2615, 16161, 30394, 1539], [14, 214, 4584, 877], [0, 0, 390, 155]])"
"train(n)[400, 900, 600, 80]__batch128_model[128, 64, 64][64, 0]_0_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[400, 900, 600, 80]","[128, 64, 64]","[64, 0]","[0.4, 0.6000000000000001]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  6.61, tss: [  12.59    4.31    9.53    0.00],hss2: [  18.50    4.59    5.76    0.00] cm: [[52, 20, 331, 0], [5, 57, 858, 0], [0, 0, 574, 0], [0, 0, 83, 0]])","Metric(avg tss:  9.47, tss: [  13.71    7.08   17.09    0.00],hss2: [   5.36    9.93    0.73    0.00] cm: [[48057, 9636, 216549, 0], [2169, 5362, 43178, 0], [5, 163, 5521, 0], [0, 0, 545, 0]])"
"train(n)[800, 1200, 600, 120]__batch1024_model[32, 16, 32][32, 16]_avg_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[800, 1200, 600, 120]","[32, 16, 32]","[32, 16]","[0.2, 0.6000000000000001]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  45.08, tss: [  72.63   44.93   62.75    0.00],hss2: [  74.03   45.73   49.46    0.00] cm: [[631, 150, 20, 0], [117, 747, 371, 0], [1, 79, 493, 0], [0, 2, 109, 0]])","Metric(avg tss:  40.97, tss: [  65.34   20.32   78.21    0.00],hss2: [  43.57   15.94   18.15    0.00] cm: [[198413, 62532, 13297, 0], [3972, 21708, 25029, 0], [18, 542, 5129, 0], [0, 0, 545, 0]])"
"train(n)[1600, 600, 400, 80]__batchNone_model[64, 64, 128][16, 32]_0_do[0.0, 0.2]_lr[0.01]_multi",0,,,"[1600, 600, 400, 80]","[64, 64, 128]","[16, 32]","[0.0, 0.2]",0,,0.01,"Metric(avg tss:  70.66, tss: [  74.64   48.80   76.12   83.09],hss2: [  74.00   48.96   72.59   77.95] cm: [[1416, 179, 17, 0], [130, 342, 93, 9], [11, 47, 331, 17], [0, 1, 13, 74]])","Metric(avg tss:  18.87, tss: [  33.09    8.32   29.82    4.28],hss2: [  15.26    5.11    3.40    4.69] cm: [[103725, 102812, 67574, 131], [2647, 23257, 24621, 184], [19, 2248, 3312, 110], [31, 246, 244, 24]])"
"train(k)[400, 600, 800, 160]__batch1024_model[32, 16, 16][8, 8]_avg_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,"[400, 600, 800, 160]",,"[32, 16, 16]","[8, 8]","[0.0, 0.6000000000000001]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  10.46, tss: [  16.45    3.66   12.74    9.00],hss2: [  22.58    4.94   10.74   15.13] cm: [[75, 10, 321, 0], [31, 28, 536, 0], [0, 4, 787, 4], [0, 0, 128, 13]])","Metric(avg tss:  6.64, tss: [   8.31  -13.77   23.05    8.98],hss2: [   3.22  -13.06    1.30    0.34] cm: [[42647, 54544, 155105, 21946], [4034, 2882, 38663, 5130], [91, 22, 4706, 870], [0, 0, 450, 95]])"
"train(n)[800, 1200, 200, 120]__batchNone_model[128, 16, 64][64, 0]_avg_do[0.4, 0.4]_lr[0.01]_multi",0,,,"[800, 1200, 200, 120]","[128, 16, 64]","[64, 0]","[0.4, 0.4]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  56.94, tss: [  67.29   51.38   38.27   70.82],hss2: [  70.38   51.32   29.80   56.80] cm: [[578, 214, 9, 0], [74, 922, 187, 35], [0, 53, 95, 47], [0, 1, 26, 79]])","Metric(avg tss:  37.22, tss: [  51.31    6.67    2.82   88.06],hss2: [  54.01    9.83    3.03    2.79] cm: [[257234, 6200, 2125, 8683], [23810, 4538, 2523, 19838], [385, 184, 242, 4878], [0, 0, 10, 535]])"
"train(k)[400, 900, 800, 80]__batch1024_model[32, 64, 16][64, 16]_avg_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,"[400, 900, 800, 80]",,"[32, 64, 16]","[64, 16]","[0.4, 0.6000000000000001]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  44.54, tss: [  56.85   29.99   59.70   31.62],hss2: [  51.68   31.93   55.51   29.57] cm: [[280, 91, 31, 0], [224, 373, 302, 7], [2, 50, 688, 49], [0, 0, 46, 24]])","Metric(avg tss:  36.38, tss: [  55.02   -3.10   64.49   29.12],hss2: [  32.43   -2.47    9.51   11.74] cm: [[170111, 70940, 33046, 145], [3980, 11274, 34322, 1133], [9, 105, 4853, 722], [0, 0, 383, 162]])"
"train(n)[400, 600, 600, 40]__batch1024_model[16, 128, 32][8, 8]_0_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[400, 600, 600, 40]","[16, 128, 32]","[8, 8]","[0.6000000000000001, 0.6000000000000001]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  7.66, tss: [  16.87    2.45    2.54    8.77],hss2: [  21.99    2.71    2.15    2.51] cm: [[84, 85, 233, 20], [20, 128, 379, 98], [13, 93, 337, 111], [4, 5, 21, 9]])","Metric(avg tss:  4.88, tss: [  13.36    2.01    5.88   -1.72],hss2: [   5.08    1.70    0.39   -0.04] cm: [[39472, 60248, 139677, 34845], [591, 12161, 24760, 13197], [0, 1147, 3213, 1329], [0, 220, 253, 72]])"
"train(k)[1600, 300, 400, 80]__batch128_model[32, 64, 16][16, 0]_None_do[0.6000000000000001, 0.0]_lr[0.01]_multi",0,128.0,"[1600, 300, 400, 80]",,"[32, 64, 16]","[16, 0]","[0.6000000000000001, 0.0]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  48.81, tss: [  73.52    1.75   56.40   63.58],hss2: [  69.51    2.86   40.60   46.40] cm: [[1097, 14, 209, 3], [63, 7, 187, 5], [1, 2, 290, 62], [0, 0, 21, 43]])","Metric(avg tss:  32.97, tss: [  42.56    0.01    5.48   83.84],hss2: [  50.02    0.02    4.43    2.70] cm: [[235634, 27, 2687, 5676], [27819, 12, 4472, 14777], [591, 0, 407, 4121], [0, 0, 32, 375]])"
"train(k)[1200, 600, 800, 40]__batchNone_model[64, 32, 16][16, 16]_None_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,,"[1200, 600, 800, 40]",,"[64, 32, 16]","[16, 16]","[0.6000000000000001, 0.4]",,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  37.12, tss: [  69.39    7.78   71.31    0.00],hss2: [  68.23   10.84   62.86    0.00] cm: [[860, 29, 85, 0], [227, 55, 269, 0], [19, 9, 690, 0], [0, 0, 32, 0]])","Metric(avg tss:  33.98, tss: [  53.92    2.63   79.39    0.00],hss2: [  50.53    3.83   14.66    0.00] cm: [[216679, 7719, 19626, 0], [18161, 2703, 26216, 0], [186, 57, 4876, 0], [0, 0, 407, 0]])"
"train(n)[1200, 600, 800, 160]__batch1024_model[128, 128, 128][8, 0]_0_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,1024.0,,"[1200, 600, 800, 160]","[128, 128, 128]","[8, 0]","[0.6000000000000001, 0.4]",0,,0.01,"Metric(avg tss:  43.20, tss: [  74.50   26.61   60.96   10.73],hss2: [  75.33   29.95   53.19   16.22] cm: [[967, 122, 95, 0], [112, 216, 273, 1], [1, 78, 708, 25], [0, 0, 143, 19]])","Metric(avg tss:  38.84, tss: [  61.94   17.27   73.47    2.69],hss2: [  49.80   18.97   14.67    3.89] cm: [[227280, 25639, 21312, 11], [11839, 13492, 25277, 101], [85, 519, 5003, 82], [0, 18, 512, 15]])"
"train(k)[1600, 600, 200, 40]__batchNone_model[16, 128, 16][64, 0]_0_do[0.4, 0.0]_lr[0.01]_multi",0,,"[1600, 600, 200, 40]",,"[16, 128, 16]","[64, 0]","[0.4, 0.0]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  49.70, tss: [  67.72   19.70   51.95   59.45],hss2: [  62.59   22.47   25.28   35.42] cm: [[1249, 185, 166, 8], [79, 181, 313, 22], [3, 12, 142, 35], [0, 0, 14, 23]])","Metric(avg tss:  48.35, tss: [  65.31   10.73   50.19   67.16],hss2: [  43.16    9.87    8.45   10.52] cm: [[196806, 47202, 29284, 950], [3673, 14004, 29563, 3469], [0, 174, 3887, 1628], [0, 0, 169, 376]])"
"train(k)[1600, 1200, 200, 160]__batch1024_model[128, 16, 128][32, 32]_None_do[0.0, 0.2]_lr[0.01]_multi",0,1024.0,"[1600, 1200, 200, 160]",,"[128, 16, 128]","[32, 32]","[0.0, 0.2]",,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  51.46, tss: [  61.22   48.90    8.10   87.62],hss2: [  61.52   47.78   10.54   56.50] cm: [[938, 347, 12, 13], [143, 847, 50, 70], [1, 82, 17, 60], [0, 6, 2, 109]])","Metric(avg tss:  31.91, tss: [  44.29    4.08    0.18   79.08],hss2: [  39.26    6.24    0.33    1.03] cm: [[205776, 4066, 188, 33994], [20798, 2721, 248, 23313], [266, 166, 17, 4670], [0, 0, 0, 407]])"
"train(n)[1200, 900, 400, 80]__batch1024_model[16, 64, 32][64, 32]_avg_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[1200, 900, 400, 80]","[16, 64, 32]","[64, 32]","[0.4, 0.6000000000000001]",avg,,0.01,"Metric(avg tss:  40.28, tss: [  72.67   35.52   52.94    0.00],hss2: [  72.61   37.21   41.16    0.00] cm: [[1036, 134, 35, 0], [180, 469, 266, 0], [3, 110, 260, 0], [0, 18, 69, 0]])","Metric(avg tss:  39.03, tss: [  63.11   29.31   63.69    0.00],hss2: [  51.70   27.33   21.14    0.00] cm: [[230568, 36228, 7446, 0], [11885, 21727, 17097, 0], [52, 1578, 4059, 0], [0, 154, 391, 0]])"
"train(k)[800, 1200, 400, 160]__batch128_model[16, 16, 64][8, 8]_None_do[0.2, 0.2]_lr[0.01]_multi",0,128.0,"[800, 1200, 400, 160]",,"[16, 16, 64]","[8, 8]","[0.2, 0.2]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  65.85, tss: [  63.32   43.32   64.82   91.94],hss2: [  65.58   43.67   48.59   74.08] cm: [[462, 145, 44, 3], [115, 623, 305, 35], [0, 21, 301, 37], [0, 0, 6, 128]])","Metric(avg tss:  40.76, tss: [  57.98   17.46   61.11   26.48],hss2: [  34.62   11.66   15.76    6.00] cm: [[151364, 80746, 11570, 344], [2121, 23553, 19567, 1839], [7, 536, 3680, 896], [0, 0, 295, 112]])"
"train(n)[1600, 900, 800, 160]__batch1024_model[64, 16, 128][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_multi",0,1024.0,,"[1600, 900, 800, 160]","[64, 16, 128]","[32, 0]","[0.2, 0.0]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  62.39, tss: [  76.63   37.59   54.57   80.76],hss2: [  76.98   38.38   53.88   54.62] cm: [[1363, 239, 25, 2], [126, 452, 254, 41], [3, 128, 525, 141], [0, 0, 22, 139]])","Metric(avg tss:  36.23, tss: [  49.72    2.61   10.45   82.16],hss2: [  52.93    4.22    8.95    2.39] cm: [[257761, 1800, 2807, 11874], [24795, 1663, 4061, 20190], [415, 75, 715, 4484], [0, 0, 37, 508]])"
"train(n)[800, 1200, 800, 80]__batch128_model[32, 64, 32][64, 32]_avg_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[800, 1200, 800, 80]","[32, 64, 32]","[64, 32]","[0.2, 0.6000000000000001]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  41.30, tss: [  72.11   28.62   64.49    0.00],hss2: [  69.87   30.54   51.73    0.00] cm: [[686, 120, 19, 0], [223, 470, 531, 0], [4, 42, 710, 0], [0, 0, 75, 0]])","Metric(avg tss:  38.30, tss: [  65.74    8.42   79.02    0.00],hss2: [  46.23    8.33   12.81    0.00] cm: [[207873, 40332, 26037, 0], [5714, 11587, 33408, 0], [14, 131, 5544, 0], [0, 0, 545, 0]])"
"train(n)[400, 600, 200, 80]__batchNone_model[64, 16, 32][16, 0]_None_do[0.6000000000000001, 0.2]_lr[0.01]_multi",0,,,"[400, 600, 200, 80]","[64, 16, 32]","[16, 0]","[0.6000000000000001, 0.2]",,,0.01,"Metric(avg tss:  36.95, tss: [  54.04   34.67   30.08   29.02],hss2: [  56.31   34.33   32.66   34.02] cm: [[229, 127, 3, 0], [69, 408, 61, 6], [7, 93, 72, 16], [1, 24, 15, 18]])","Metric(avg tss:  28.53, tss: [  46.29   14.54   18.66   34.65],hss2: [  46.32   17.13   15.13    1.78] cm: [[220859, 17481, 2271, 3413], [22888, 10446, 4117, 9629], [373, 1456, 1069, 2221], [0, 152, 93, 162]])"
